idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
1.0,2.7270002,2.7280002,2.69,0.037,0.13100001,0.13700001,0.707,0.109000005,0.469,0.040000003,0.178,0.003,0.057000004,2.4650002,2.9750001,1.0,0.55,GP_1S,stoch
56.0,0.781,0.781,0.78300005,-0.002,0.021000002,0.021000002,0.048,0.017,0.026,0.022000002,0.034,0.001,0.002,0.74,0.823,1.0,1.0,Linear_oracle,dynamic
56.0,0.75000006,0.75000006,0.78300005,-0.033,0.027,0.042000003,0.23200001,0.036000002,0.094000004,0.045,0.128,0.003,0.040000003,0.698,0.804,1.0,0.984,GP_oracle,dynamic
56.0,2.6560001,2.6560001,2.66,-0.004,0.07300001,0.07300001,0.081,0.058000002,0.060000002,0.022000002,0.022000002,0.001,0.001,2.5140002,2.798,1.0,1.0,Linear_oracle,stoch
56.0,2.515,2.5140002,2.66,-0.14500001,0.081,0.16700001,0.33100003,0.149,0.17400001,0.056,0.062000003,0.004,0.007,2.3560002,2.676,1.0,1.0,GP_oracle,stoch
56.0,0.52000004,0.52000004,0.78300005,-0.263,0.045,0.266,0.437,0.26200002,0.31500003,0.335,1266.9451,0.116000004,25855276.0,0.43100002,0.61,0.0,0.23200001,Linear_observed,dynamic
56.0,0.42400002,0.425,0.78300005,-0.35900003,0.067,0.365,0.56100005,0.35900003,0.43,0.45800003,1455.034,0.21700001,46156984.0,0.294,0.55600005,0.0,0.47200003,GP_observed,dynamic
56.0,1.646,1.644,2.66,-1.014,0.127,1.0220001,1.2340001,1.014,1.028,0.381,0.354,0.148,0.15,1.3950001,1.9000001,0.0,0.12200001,Linear_observed,stoch
56.0,1.6560001,1.6550001,2.66,-1.0040001,0.133,1.013,1.342,1.005,1.079,0.37800002,0.379,0.14500001,0.18400002,1.4000001,1.9190001,0.0,0.24400002,GP_observed,stoch
56.0,0.67,0.67,0.78300005,-0.113000005,0.040000003,0.120000005,0.335,0.113000005,0.257,0.14400001,1903.582,0.023000002,67246550.0,0.59300005,0.75100005,0.0,0.882,Linear_3S,dynamic
56.0,2.1780002,2.1780002,2.66,-0.48200002,0.108,0.49400002,0.72200006,0.48200002,0.578,0.18100001,0.20600002,0.034,0.058000002,1.968,2.3920002,0.0,0.60400003,Linear_3S,stoch
56.0,0.615,0.614,0.78300005,-0.16800001,0.051000003,0.17500001,0.499,0.16800001,0.32500002,0.21400002,1473.2351,0.05,61159936.0,0.518,0.71800005,0.0,0.95800006,GP_3S,dynamic
56.0,1.9350001,1.9350001,2.66,-0.725,0.127,0.73700005,0.99500006,0.726,0.804,0.273,0.29200003,0.07700001,0.113000005,1.6860001,2.186,0.0,0.78400004,GP_3S,stoch
56.0,0.81900007,0.81900007,0.78300005,0.036000002,0.031000001,0.048,0.23700002,0.040000003,0.19500001,0.051000003,2719.7312,0.004,89259650.0,0.757,0.88100004,1.0,0.23600002,Linear_1S,dynamic
56.0,0.78000003,0.77900004,0.78300005,-0.003,0.048,0.048,0.38500002,0.038000003,0.25,0.049000002,2534.8662,0.004,82367070.0,0.69000006,0.87600005,1.0,0.522,GP_1S,dynamic
56.0,2.64,2.6390002,2.66,-0.020000001,0.09900001,0.101,0.402,0.081,0.32000002,0.030000001,0.127,0.001,0.027,2.443,2.8330002,1.0,0.372,Linear_1S,stoch
56.0,2.417,2.417,2.66,-0.24300002,0.147,0.284,0.578,0.25,0.411,0.094000004,0.148,0.011000001,0.034,2.14,2.7120001,1.0,0.64000005,GP_1S,stoch
111.0,0.80100006,0.80100006,0.81100005,-0.010000001,0.021000002,0.023000002,0.069000006,0.019000001,0.035,0.023000002,0.037,0.001,0.002,0.76000005,0.84300005,1.0,1.0,Linear_oracle,dynamic
111.0,0.804,0.804,0.81100005,-0.007,0.024,0.025,0.13000001,0.020000001,0.074,0.025,0.11000001,0.001,0.025,0.75600004,0.851,1.0,0.98600006,GP_oracle,dynamic
111.0,2.6920002,2.6920002,2.7240002,-0.032,0.071,0.078,0.086,0.063,0.068,0.023000002,0.026,0.001,0.001,2.5540001,2.834,1.0,1.0,Linear_oracle,stoch
111.0,2.6550002,2.6550002,2.7240002,-0.069000006,0.075,0.101,0.28300002,0.083000004,0.15,0.030000001,0.054,0.001,0.006,2.506,2.8000002,1.0,0.93600005,GP_oracle,stoch
111.0,0.588,0.587,0.81100005,-0.223,0.059000004,0.231,0.381,0.223,0.296,0.275,1379.0781,0.081,33860670.0,0.47100002,0.70600003,0.0,0.27400002,Linear_observed,dynamic
111.0,0.47400004,0.47500002,0.81100005,-0.337,0.076000005,0.34500003,0.64400005,0.33600003,0.52400005,0.41500002,1748.5391,0.18100001,108893360.0,0.326,0.62200004,0.0,0.39000002,GP_observed,dynamic
111.0,1.8130001,1.8110001,2.7240002,-0.9110001,0.165,0.92600006,1.172,0.9110001,0.95600003,0.335,0.321,0.116000004,0.128,1.4870001,2.14,0.0,0.18800001,Linear_observed,stoch
111.0,1.9810001,1.9760001,2.7240002,-0.74300003,0.22100002,0.77500004,1.3840001,0.74300003,1.087,0.273,0.39100003,0.081,0.21800001,1.5560001,2.4160001,0.0,0.404,GP_observed,stoch
111.0,0.68200004,0.68100005,0.81100005,-0.12900001,0.041,0.135,0.354,0.128,0.27400002,0.158,1625.3491,0.028,63882690.0,0.606,0.76500005,0.0,0.90000004,Linear_3S,dynamic
111.0,2.272,2.2710001,2.7240002,-0.45200002,0.112,0.46500003,0.708,0.45100003,0.572,0.16600001,0.20300001,0.029000001,0.058000002,2.056,2.4950001,0.0,0.684,Linear_3S,stoch
111.0,0.69200003,0.69000006,0.81100005,-0.119,0.048,0.12900001,0.43600002,0.120000005,0.32200003,0.148,1563.9081,0.025,81859030.0,0.601,0.79,0.0,0.95600003,GP_3S,dynamic
111.0,2.15,2.148,2.7240002,-0.574,0.124000005,0.587,0.87900007,0.574,0.71300006,0.21100001,0.259,0.046000004,0.093,1.909,2.3930001,0.0,0.88000005,GP_3S,stoch
111.0,0.845,0.84400004,0.81100005,0.034,0.031000001,0.046000004,0.266,0.038000003,0.216,0.047000002,2405.83,0.003,89466590.0,0.78300005,0.906,1.0,0.19600001,Linear_1S,dynamic
111.0,0.82100004,0.82000005,0.81100005,0.010000001,0.035,0.036000002,0.31500003,0.029000001,0.23900001,0.036000002,2308.2642,0.002,92548840.0,0.754,0.89000005,1.0,0.432,GP_1S,dynamic
111.0,2.8140001,2.8130002,2.7240002,0.09,0.104,0.13800001,0.42700002,0.112,0.33400002,0.041,0.136,0.003,0.036000002,2.607,3.019,1.0,0.38200003,Linear_1S,stoch
111.0,2.621,2.6190002,2.7240002,-0.10300001,0.124000005,0.16100001,0.531,0.13100001,0.39400002,0.048,0.147,0.003,0.036000002,2.38,2.8660002,1.0,0.54,GP_1S,stoch
166.0,0.67200005,0.671,0.68200004,-0.010000001,0.019000001,0.022000002,0.039,0.018000001,0.022000002,0.026,0.036000002,0.001,0.002,0.634,0.70900005,1.0,1.0,Linear_oracle,dynamic
166.0,0.624,0.624,0.68200004,-0.058000002,0.024,0.063,0.33600003,0.059000004,0.1,0.086,0.14600001,0.009000001,0.066,0.577,0.671,0.0,0.95600003,GP_oracle,dynamic
166.0,2.463,2.463,2.503,-0.040000003,0.07,0.081,0.089,0.065000005,0.066,0.026,0.025,0.001,0.001,2.3240001,2.598,1.0,1.0,Linear_oracle,stoch
166.0,2.3490002,2.3490002,2.503,-0.15400001,0.072000004,0.17,0.48200002,0.155,0.179,0.062000003,0.059000004,0.0050000004,0.011000001,2.209,2.489,0.0,0.95800006,GP_oracle,stoch
166.0,0.52500004,0.52500004,0.68200004,-0.157,0.040000003,0.163,0.358,0.157,0.263,0.231,2128.4312,0.057000004,46637268.0,0.44500002,0.60400003,0.0,0.25,Linear_observed,dynamic
166.0,0.453,0.453,0.68200004,-0.22900002,0.053000003,0.23500001,0.45200002,0.22900002,0.34100002,0.33600003,1837.1151,0.119,57044364.0,0.35000002,0.558,0.0,0.546,GP_observed,dynamic
166.0,1.807,1.807,2.503,-0.69600004,0.126,0.707,0.96800005,0.69600004,0.76400006,0.27800003,0.27800003,0.080000006,0.1,1.5580001,2.055,0.0,0.2,Linear_observed,stoch
166.0,1.9010001,1.9000001,2.503,-0.60200006,0.13800001,0.61800003,1.0860001,0.60200006,0.83500004,0.24100001,0.317,0.061000004,0.14,1.631,2.173,0.0,0.33800003,GP_observed,stoch
166.0,0.523,0.522,0.68200004,-0.15900001,0.029000001,0.163,0.34800002,0.16000001,0.25500003,0.23400001,1812.2191,0.057000004,47589588.0,0.46800002,0.583,0.0,0.75000006,Linear_3S,dynamic
166.0,2.015,2.013,2.503,-0.48800004,0.1,0.49800003,0.694,0.48800004,0.55700004,0.19500001,0.208,0.040000003,0.058000002,1.8220001,2.214,0.0,0.54200006,Linear_3S,stoch
166.0,0.499,0.499,0.68200004,-0.18300001,0.034,0.186,0.462,0.18300001,0.29700002,0.26900002,1635.8331,0.075,53367530.0,0.43300003,0.568,0.0,0.84800005,GP_3S,dynamic
166.0,1.9100001,1.909,2.503,-0.59300005,0.10700001,0.60300004,0.845,0.59300005,0.66200006,0.23700002,0.25,0.058000002,0.08400001,1.7,2.121,0.0,0.70000005,GP_3S,stoch
166.0,0.633,0.633,0.68200004,-0.049000002,0.024,0.055000003,0.26500002,0.049000002,0.2,0.072000004,2772.3152,0.006,63295950.0,0.587,0.679,0.0,0.18400002,Linear_1S,dynamic
166.0,0.58400005,0.58400005,0.68200004,-0.098000005,0.028,0.10300001,0.41300002,0.09900001,0.24900001,0.14500001,2620.7961,0.023000002,63496224.0,0.528,0.638,0.0,0.33600003,GP_1S,dynamic
166.0,2.47,2.469,2.503,-0.033,0.096,0.101,0.374,0.081,0.29500002,0.032,0.123,0.002,0.025,2.282,2.6550002,1.0,0.39200002,Linear_1S,stoch
166.0,2.3240001,2.3240001,2.503,-0.179,0.108,0.209,0.601,0.18300001,0.37300003,0.07300001,0.13900001,0.007,0.034,2.1060002,2.536,1.0,0.568,GP_1S,stoch
221.0,0.77900004,0.77900004,0.75200003,0.027,0.020000001,0.034,0.052,0.029000001,0.031000001,0.038000003,0.045,0.002,0.003,0.74100006,0.81700003,1.0,1.0,Linear_oracle,dynamic
221.0,0.75500005,0.75500005,0.75200003,0.003,0.025,0.025,0.202,0.020000001,0.082,0.026,0.124000005,0.001,0.040000003,0.70500004,0.804,1.0,0.998,GP_oracle,dynamic
221.0,2.9110003,2.9110003,2.811,0.1,0.072000004,0.124000005,0.134,0.106000006,0.106000006,0.038000003,0.037,0.002,0.002,2.7700002,3.052,1.0,1.0,Linear_oracle,stoch
221.0,2.8590002,2.8590002,2.811,0.048,0.080000006,0.093,0.344,0.075,0.162,0.027,0.054,0.001,0.007,2.6990001,3.0180001,1.0,0.99600005,GP_oracle,stoch
221.0,0.517,0.517,0.75200003,-0.23500001,0.041,0.238,0.41300002,0.23500001,0.31100002,0.312,1393.3491,0.1,31013418.0,0.437,0.59900004,0.0,0.216,Linear_observed,dynamic
221.0,0.476,0.476,0.75200003,-0.27600002,0.055000003,0.28100002,0.63500005,0.275,0.483,0.36600003,3161.288,0.14,166401630.0,0.37,0.58400005,0.0,0.388,GP_observed,dynamic
221.0,1.8820001,1.881,2.811,-0.929,0.132,0.938,1.202,0.929,0.97800004,0.33,0.317,0.11100001,0.125,1.626,2.1460001,0.0,0.15200001,Linear_observed,stoch
221.0,1.9290001,1.927,2.811,-0.882,0.158,0.896,1.3700001,0.882,1.049,0.314,0.35000002,0.102000006,0.17400001,1.623,2.2450001,0.0,0.35000002,GP_observed,stoch
221.0,0.58500004,0.58400005,0.75200003,-0.16700001,0.036000002,0.17,0.35500002,0.16700001,0.26900002,0.22200002,1599.7611,0.051000003,44725980.0,0.518,0.65900004,0.0,0.77000004,Linear_3S,dynamic
221.0,2.308,2.3070002,2.811,-0.503,0.123,0.518,0.76900005,0.503,0.61200005,0.179,0.20500001,0.034,0.058000002,2.0730002,2.5500002,0.0,0.61200005,Linear_3S,stoch
221.0,0.565,0.564,0.75200003,-0.187,0.039,0.19100001,0.40800002,0.187,0.29900002,0.24800001,1403.0441,0.064,40264536.0,0.49100003,0.64500004,0.0,0.864,GP_3S,dynamic
221.0,2.2120001,2.2110002,2.811,-0.59900004,0.135,0.614,0.8880001,0.59900004,0.70000005,0.21300001,0.23500001,0.048,0.076000005,1.9510001,2.4810002,0.0,0.684,GP_3S,stoch
221.0,0.78800005,0.78800005,0.75200003,0.036000002,0.030000001,0.047000002,0.25500003,0.039,0.20300001,0.052,2873.7551,0.004,89842584.0,0.73,0.846,1.0,0.22200002,Linear_1S,dynamic
221.0,0.77300006,0.77300006,0.75200003,0.021000002,0.037,0.043,0.32500002,0.034,0.24000001,0.046000004,3119.852,0.003,111233384.0,0.70000005,0.84800005,1.0,0.492,GP_1S,dynamic
221.0,3.1160002,3.1150002,2.811,0.305,0.11800001,0.32700002,0.53000003,0.305,0.42800003,0.108,0.17500001,0.014,0.055000003,2.887,3.348,0.0,0.314,Linear_1S,stoch
221.0,3.118,3.117,2.811,0.307,0.165,0.34800002,0.71400005,0.31,0.537,0.11000001,0.21700001,0.015000001,0.086,2.788,3.4440002,1.0,0.51000005,GP_1S,stoch
276.0,0.675,0.675,0.679,-0.004,0.018000001,0.019000001,0.037,0.015000001,0.020000001,0.022000002,0.031000001,0.001,0.002,0.63900006,0.711,1.0,1.0,Linear_oracle,dynamic
276.0,0.64400005,0.64500004,0.679,-0.035,0.022000002,0.041,0.263,0.036000002,0.083000004,0.053000003,0.120000005,0.004,0.049000002,0.6,0.68700004,1.0,0.984,GP_oracle,dynamic
276.0,2.601,2.601,2.618,-0.017,0.07300001,0.075,0.083000004,0.060000002,0.062000003,0.023000002,0.023000002,0.001,0.001,2.46,2.746,1.0,1.0,Linear_oracle,stoch
276.0,2.5110002,2.512,2.618,-0.10700001,0.075,0.13000001,0.55300003,0.112,0.19100001,0.043,0.058000002,0.002,0.013,2.361,2.664,1.0,0.95600003,GP_oracle,stoch
276.0,0.49800003,0.497,0.679,-0.18100001,0.038000003,0.185,0.35500002,0.18100001,0.24900001,0.26700002,1510.2251,0.074,26125880.0,0.42400002,0.572,0.0,0.24800001,Linear_observed,dynamic
276.0,0.349,0.349,0.679,-0.33,0.061000004,0.335,0.462,0.33,0.358,0.48600003,1201.546,0.24400002,25618012.0,0.23400001,0.469,0.0,0.47200003,GP_observed,dynamic
276.0,1.692,1.69,2.618,-0.92600006,0.12200001,0.933,1.187,0.9250001,0.961,0.354,0.33200002,0.127,0.135,1.4540001,1.9330001,0.0,0.14,Linear_observed,stoch
276.0,1.8440001,1.8420001,2.618,-0.77400005,0.135,0.785,1.2880001,0.77400005,1.0120001,0.296,0.37300003,0.09,0.192,1.585,2.1130002,0.0,0.30800003,GP_observed,stoch
276.0,0.537,0.536,0.679,-0.142,0.032,0.14600001,0.305,0.142,0.22200002,0.21000001,1541.362,0.046000004,33844700.0,0.47700003,0.601,0.0,0.76000005,Linear_3S,dynamic
276.0,2.081,2.0800002,2.618,-0.537,0.11800001,0.55,0.78400004,0.537,0.62600005,0.20500001,0.223,0.044000003,0.067,1.8540001,2.315,0.0,0.528,Linear_3S,stoch
276.0,0.509,0.509,0.679,-0.17,0.038000003,0.17400001,0.41400003,0.17,0.26200002,0.25,1319.285,0.066,33511510.0,0.43400002,0.583,0.0,0.85800004,GP_3S,dynamic
276.0,1.9570001,1.9560001,2.618,-0.661,0.127,0.67300004,0.98600006,0.661,0.74600005,0.252,0.266,0.066,0.097,1.7110001,2.2080002,0.0,0.726,GP_3S,stoch
276.0,0.68,0.68,0.679,0.001,0.026,0.026,0.21700001,0.021000002,0.171,0.031000001,2679.974,0.002,62897036.0,0.629,0.73200005,1.0,0.21200001,Linear_1S,dynamic
276.0,0.65000004,0.65000004,0.679,-0.029000001,0.034,0.045,0.356,0.036000002,0.21300001,0.054,2746.422,0.004,70167320.0,0.583,0.71800005,1.0,0.43,GP_1S,dynamic
276.0,2.732,2.7310002,2.618,0.11400001,0.115,0.162,0.441,0.133,0.34300002,0.051000003,0.149,0.004,0.043,2.5070002,2.9570003,1.0,0.45000002,Linear_1S,stoch
276.0,2.6360002,2.638,2.618,0.018000001,0.14400001,0.14600001,0.74100006,0.116000004,0.45100003,0.044000003,0.17400001,0.003,0.058000002,2.355,2.917,1.0,0.61,GP_1S,stoch
331.0,0.84900004,0.84900004,0.84300005,0.006,0.027,0.028,0.064,0.022000002,0.039,0.027,0.048,0.001,0.004,0.795,0.90200007,1.0,1.0,Linear_oracle,dynamic
331.0,0.823,0.823,0.84300005,-0.020000001,0.030000001,0.036000002,0.24300002,0.029000001,0.11100001,0.035,0.15400001,0.002,0.052,0.763,0.88100004,1.0,0.994,GP_oracle,dynamic
331.0,2.5860002,2.5870001,2.5800002,0.006,0.079,0.079,0.093,0.063,0.069000006,0.024,0.026,0.001,0.001,2.43,2.7400002,1.0,1.0,Linear_oracle,stoch
331.0,2.482,2.482,2.5800002,-0.098000005,0.082,0.128,0.40300003,0.10700001,0.18900001,0.042000003,0.067,0.002,0.010000001,2.321,2.6430001,1.0,0.99000007,GP_oracle,stoch
331.0,0.448,0.44700003,0.84300005,-0.395,0.044000003,0.397,0.53800005,0.395,0.42200002,0.46800002,944.77203,0.22200002,14691923.0,0.36100003,0.53300005,0.0,0.14400001,Linear_observed,dynamic
331.0,0.16800001,0.16800001,0.84300005,-0.675,0.091000006,0.68,0.791,0.674,0.68,0.8,1846.1681,0.652,71317384.0,-0.008,0.349,0.0,0.17600001,GP_observed,dynamic
331.0,1.506,1.5040001,2.5800002,-1.074,0.135,1.082,1.302,1.074,1.0890001,0.416,0.38500002,0.17600001,0.17600001,1.238,1.7680001,0.0,0.134,Linear_observed,stoch
331.0,1.7390001,1.7360001,2.5800002,-0.841,0.18,0.86,1.4300001,0.841,1.1290001,0.326,0.425,0.11100001,0.24700001,1.388,2.102,0.0,0.33600003,GP_observed,stoch
331.0,0.61,0.60800004,0.84300005,-0.23300001,0.044000003,0.23700002,0.432,0.23300001,0.333,0.277,1774.7991,0.079,61201510.0,0.527,0.69900006,0.0,0.69200003,Linear_3S,dynamic
331.0,1.9480001,1.9460001,2.5800002,-0.632,0.116000004,0.643,0.837,0.632,0.693,0.245,0.252,0.062000003,0.081,1.7260001,2.177,0.0,0.42600003,Linear_3S,stoch
331.0,0.564,0.563,0.84300005,-0.279,0.048,0.28300002,0.537,0.279,0.39900002,0.33100003,1271.201,0.113000005,49813744.0,0.47200003,0.66,0.0,0.78200006,GP_3S,dynamic
331.0,1.802,1.8010001,2.5800002,-0.77800006,0.123,0.78700006,1.028,0.77800006,0.84200007,0.30100003,0.31100002,0.093,0.124000005,1.5640001,2.045,0.0,0.628,GP_3S,stoch
331.0,0.83800006,0.837,0.84300005,-0.0050000004,0.037,0.037,0.30800003,0.030000001,0.246,0.036000002,3133.1973,0.002,127902550.0,0.76600003,0.9110001,1.0,0.21000001,Linear_1S,dynamic
331.0,0.76900005,0.76900005,0.84300005,-0.074,0.048,0.08800001,0.45600003,0.076000005,0.323,0.09,2382.5952,0.011000001,94704184.0,0.67600006,0.86600006,1.0,0.44400004,GP_1S,dynamic
331.0,2.605,2.6030002,2.5800002,0.025,0.109000005,0.112,0.41300002,0.089,0.32900003,0.035,0.14,0.002,0.035,2.3930001,2.822,1.0,0.374,Linear_1S,stoch
331.0,2.351,2.3500001,2.5800002,-0.22900002,0.148,0.273,0.66,0.238,0.43800002,0.09200001,0.163,0.011000001,0.045,2.062,2.641,1.0,0.60800004,GP_1S,stoch
386.0,0.77800006,0.77800006,0.754,0.024,0.023000002,0.033,0.063,0.027,0.032,0.036000002,0.037,0.002,0.002,0.73300004,0.82400006,1.0,1.0,Linear_oracle,dynamic
386.0,0.72200006,0.72200006,0.754,-0.032,0.028,0.043,0.324,0.036000002,0.123,0.048,0.158,0.003,0.082,0.666,0.77800006,1.0,0.96000004,GP_oracle,dynamic
386.0,2.878,2.877,2.788,0.09,0.082,0.12200001,0.128,0.102000006,0.10300001,0.036000002,0.037,0.002,0.002,2.7170002,3.042,1.0,1.0,Linear_oracle,stoch
386.0,2.6990001,2.6990001,2.788,-0.089,0.09200001,0.128,0.76100004,0.105000004,0.296,0.038000003,0.083000004,0.002,0.025,2.5180001,2.8760002,1.0,0.93000007,GP_oracle,stoch
386.0,0.51000005,0.51000005,0.754,-0.24400002,0.036000002,0.24700001,0.41400003,0.24400002,0.31100002,0.324,1477.3141,0.10700001,32753810.0,0.43800002,0.58100003,0.0,0.21000001,Linear_observed,dynamic
386.0,0.42400002,0.42400002,0.754,-0.33,0.061000004,0.33600003,0.50200003,0.33,0.39000002,0.43800002,1391.274,0.19800001,37714430.0,0.30600002,0.54200006,0.0,0.48800004,GP_observed,dynamic
386.0,1.8750001,1.8740001,2.788,-0.91300005,0.12100001,0.92100006,1.171,0.91300005,0.9620001,0.32700002,0.316,0.109000005,0.124000005,1.6370001,2.1100001,0.0,0.128,Linear_observed,stoch
386.0,1.8090001,1.8090001,2.788,-0.97900003,0.2,1.0,1.439,0.98,1.0830001,0.351,0.356,0.12900001,0.177,1.4120001,2.194,0.0,0.344,GP_observed,stoch
386.0,0.57600003,0.57500005,0.754,-0.178,0.038000003,0.18200001,0.36900002,0.178,0.28500003,0.23600002,1771.3091,0.058000002,51769876.0,0.505,0.65300006,0.0,0.72400004,Linear_3S,dynamic
386.0,2.1720002,2.171,2.788,-0.61600006,0.120000005,0.628,0.84700006,0.61700004,0.68500006,0.22100002,0.22900002,0.051000003,0.069000006,1.937,2.407,0.0,0.48200002,Linear_3S,stoch
386.0,0.55200005,0.551,0.754,-0.202,0.042000003,0.20700002,0.47100002,0.202,0.33,0.268,1782.5151,0.075,63079460.0,0.47100002,0.63600004,0.0,0.846,GP_3S,dynamic
386.0,2.0640001,2.0630002,2.788,-0.72400004,0.125,0.735,1.079,0.72400004,0.79600006,0.26000002,0.261,0.07,0.097,1.8190001,2.3100002,0.0,0.56,GP_3S,stoch
386.0,0.76500005,0.76500005,0.754,0.011000001,0.033,0.035,0.26900002,0.028,0.21400002,0.037,3040.4302,0.002,98129260.0,0.70000005,0.83000004,1.0,0.208,Linear_1S,dynamic
386.0,0.73,0.73,0.754,-0.024,0.037,0.045,0.47100002,0.036000002,0.30600002,0.048,3761.3633,0.003,156229310.0,0.65800005,0.804,1.0,0.38000003,GP_1S,dynamic
386.0,2.8430002,2.8420002,2.788,0.055000003,0.119,0.13100001,0.44900003,0.104,0.351,0.037,0.13700001,0.002,0.034,2.6100001,3.0760002,1.0,0.41400003,Linear_1S,stoch
386.0,2.7830002,2.7810001,2.788,-0.0050000004,0.135,0.135,1.0530001,0.10700001,0.638,0.038000003,0.224,0.002,0.096,2.5210001,3.052,1.0,0.41200003,GP_1S,stoch
441.0,0.86,0.86,0.88000005,-0.020000001,0.027,0.034,0.05,0.027,0.032,0.031000001,0.044000003,0.001,0.003,0.80700004,0.91300005,1.0,1.0,Linear_oracle,dynamic
441.0,0.845,0.84400004,0.88000005,-0.035,0.030000001,0.046000004,0.224,0.039,0.101,0.044000003,0.135,0.003,0.042000003,0.786,0.90400004,1.0,0.99600005,GP_oracle,dynamic
441.0,2.6490002,2.6490002,2.7080002,-0.059000004,0.082,0.101,0.11100001,0.082,0.083000004,0.030000001,0.030000001,0.001,0.001,2.4880002,2.8100002,1.0,1.0,Linear_oracle,stoch
441.0,2.548,2.548,2.7080002,-0.16000001,0.086,0.18100001,0.42600003,0.162,0.19100001,0.060000002,0.065000005,0.004,0.011000001,2.38,2.7150002,1.0,0.97200006,GP_oracle,stoch
441.0,0.48700002,0.48600003,0.88000005,-0.393,0.05,0.39600003,0.53300005,0.393,0.416,0.44700003,617.148,0.20300001,8265333.0,0.388,0.587,0.0,0.17,Linear_observed,dynamic
441.0,0.33900002,0.33900002,0.88000005,-0.541,0.085,0.54700005,0.721,0.541,0.577,0.615,1276.0,0.38700002,42751050.0,0.17400001,0.503,0.0,0.34600002,GP_observed,dynamic
441.0,1.5150001,1.5130001,2.7080002,-1.1930001,0.14,1.2,1.3820001,1.192,1.199,0.44000003,0.411,0.19700001,0.192,1.243,1.792,0.0,0.072000004,Linear_observed,stoch
441.0,1.8040001,1.8000001,2.7080002,-0.90400004,0.178,0.92100006,1.355,0.90400004,1.116,0.33400002,0.402,0.116000004,0.21200001,1.4690001,2.1590002,0.0,0.32200003,GP_observed,stoch
