idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
29_0_2,obs_net,dynamic,2.0,1.7969899,1.12552,4.07187,-2.27488,0.24903,2.28847,0.56202,2.27708,0.57506996,1.3150651,2.2882915,False,0.022,5.9041653
29_0_2,obs_net,stoch,2.0,2.16488,2.13848,5.30657,-3.14168,0.27863,3.1540098,0.59436,3.14168,0.58027,1.624981,2.715641,False,0.0,5.9041653
29_0_2,MWG,dynamic,2.0,3.44276,2.96168,4.07187,-0.62911,0.08788,0.63522,0.156,0.78216,0.20746,3.2685125,3.60519,False,0.736,2.203514
29_0_2,MWG,stoch,2.0,4.52282,4.34089,5.30657,-0.78375,0.3915,0.87609,0.1651,0.79012,0.14405,3.7469203,5.2637386,False,0.764,2.203514
29_0_2,MWG_rep,dynamic,2.0,3.266,2.81358,4.07187,-0.80587,0.101689994,0.81226,0.19948,0.93552995,0.2419,3.0910602,3.4818816,False,0.426,2.4680228
29_0_2,MWG_rep,stoch,2.0,4.32405,4.18984,5.30657,-0.98252,0.29573,1.02606,0.19336,0.99091995,0.18046999,3.7516308,4.894977,False,0.718,2.4680228
29_0_3,true_net,dynamic,2.5,4.0538297,3.58109,4.07187,-0.01804,0.01385,0.022739999,0.0055899997,0.01804,0.00438,4.0269823,4.080686,True,1.0,0.3091593
29_0_3,true_net,stoch,2.5,5.28305,5.06285,5.30657,-0.02351,0.01804,0.029639998,0.0055799996,0.02351,0.00444,5.248066,5.3180165,True,1.0,0.3091593
29_0_3,obs_net,dynamic,2.5,1.75474,1.15238,4.07187,-2.3171299,0.30999,2.33778,0.57413,2.31886,0.58235997,1.1542699,2.3579254,False,0.031999998,6.050041
29_0_3,obs_net,stoch,2.5,2.12779,2.11131,5.30657,-3.1787798,0.35011,3.198,0.60265,3.1787798,0.58711,1.4512779,2.810062,False,0.0,6.050041
29_0_3,MWG,dynamic,2.5,3.24994,2.8167799,4.07187,-0.82193,0.08895,0.82672995,0.20302999,0.92368996,0.23826,3.0779896,3.4113834,False,0.676,2.4273415
29_0_3,MWG,stoch,2.5,4.28731,4.0935197,5.30657,-1.0192599,0.34302,1.0754299,0.20266,1.02192,0.18942,3.6390054,4.9562483,False,0.486,2.4273415
29_0_3,MWG_rep,dynamic,2.5,3.58128,3.06968,4.07187,-0.49058998,0.19273,0.52709,0.12945,0.71927,0.19772999,3.2429297,3.9176307,False,0.676,2.1815426
29_0_3,MWG_rep,stoch,2.5,4.63968,4.48167,5.30657,-0.66688,0.35197,0.75407,0.14209999,0.71101,0.12874,3.963968,5.324623,True,0.866,2.1815426
29_0_4,true_net,dynamic,3.0,4.05375,3.5809999,4.07187,-0.01812,0.01376,0.02275,0.0055899997,0.01812,0.0044,4.027463,4.080708,True,1.0,0.3069976
29_0_4,true_net,stoch,3.0,5.28296,5.06277,5.30657,-0.02361,0.01793,0.029649999,0.0055899997,0.02361,0.00445,5.2487044,5.3180637,True,1.0,0.3069976
29_0_4,obs_net,dynamic,3.0,1.8827,1.3517699,4.07187,-2.18917,0.39392,2.22433,0.54627,2.1921399,0.54279,1.1141207,2.6319172,False,0.053999998,5.9373016
29_0_4,obs_net,stoch,3.0,2.29847,2.28984,5.30657,-3.0081,0.45424998,3.0421999,0.57329,3.0081,0.55372,1.4103761,3.163193,False,0.0,5.9373016
29_0_4,MWG,dynamic,3.0,3.56722,3.07209,4.07187,-0.50465,0.13554,0.52254,0.12832999,0.71050996,0.19558999,3.3201332,3.8256335,False,0.80799997,1.9968593
29_0_4,MWG,stoch,3.0,4.65654,4.4674,5.30657,-0.65002,0.33835998,0.73280996,0.1381,0.67482,0.12264,4.0184245,5.320568,True,0.77,1.9968593
29_0_4,MWG_rep,dynamic,3.0,3.60621,3.08934,4.07187,-0.46565998,0.13827999,0.48575997,0.1193,0.75947,0.21374999,3.338058,3.8611467,False,0.562,2.2237632
29_0_4,MWG_rep,stoch,3.0,4.6599197,4.51609,5.30657,-0.64664996,0.32746,0.72483,0.13659,0.70609,0.12708999,4.044697,5.307144,True,0.876,2.2237632
29_0_5,true_net,dynamic,3.5,4.05329,3.5806,4.07187,-0.018579999,0.01378,0.02313,0.00568,0.018579999,0.00452,4.0264115,4.081074,True,1.0,0.3058714
29_0_5,true_net,stoch,3.5,5.28235,5.0622,5.30657,-0.02422,0.01795,0.03014,0.00568,0.02422,0.00457,5.247326,5.3185287,True,1.0,0.3058714
29_0_5,obs_net,dynamic,3.5,1.45688,0.973,4.07187,-2.61499,0.49842,2.66207,0.65376997,2.61509,0.66898,0.4779834,2.4428396,False,0.038,6.551028
29_0_5,obs_net,stoch,3.5,1.8207799,1.8116499,5.30657,-3.48579,0.58488,3.53452,0.66606,3.48579,0.64629996,0.6709526,2.9760814,False,0.0,6.551028
29_0_5,MWG,dynamic,3.5,3.51151,3.08006,4.07187,-0.56036,0.11633,0.57231,0.14055,0.74509,0.19615999,3.2408192,3.7067583,False,0.756,2.0907245
29_0_5,MWG,stoch,3.5,4.63409,4.45049,5.30657,-0.67248,0.35488,0.76036996,0.14329,0.69909996,0.12642999,3.9658759,5.3401113,True,0.77199996,2.0907245
29_0_5,MWG_rep,dynamic,3.5,3.2565598,2.78385,4.07187,-0.81531,0.122159995,0.82440996,0.20245999,0.93555,0.23883,3.0371096,3.4714088,False,0.44599998,2.5986156
29_0_5,MWG_rep,stoch,3.5,4.25139,4.10431,5.30657,-1.0551699,0.31059,1.0999299,0.20728,1.06714,0.19469999,3.6582732,4.8491087,False,0.612,2.5986156
29_1_0,true_net,dynamic,1.0,4.3168697,3.80207,4.3154,0.00147,0.013719999,0.0138,0.0032,0.0060699997,0.00153,4.2902794,4.343635,True,1.0,0.29197145
29_1_0,true_net,stoch,1.0,5.19317,4.97745,5.19132,0.0018399999,0.01654,0.01664,0.00321,0.00191,0.00032999998,5.1611557,5.225429,True,1.0,0.29197145
29_1_0,obs_net,dynamic,1.0,2.30856,1.41187,4.3154,-2.00684,0.17334,2.01432,0.46677,2.0074298,0.49051,1.9711459,2.6419165,False,0.015999999,5.273991
29_1_0,obs_net,stoch,1.0,2.63598,2.57374,5.19132,-2.5553498,0.19246,2.56259,0.49363,2.5553498,0.48048,2.261127,3.0068824,False,0.0,5.273991
29_1_0,MWG,dynamic,1.0,4.61291,4.00901,4.3154,0.29751,0.104959995,0.31548,0.07311,0.58659,0.17611,4.4075775,4.807143,False,0.754,2.752248
29_1_0,MWG,stoch,1.0,5.54204,5.34694,5.19132,0.35072,0.39791998,0.53042,0.10217,0.42272,0.08767,4.7437563,6.3190947,True,0.958,2.752248
29_1_0,MWG_rep,dynamic,1.0,-0.834,-1.5962299,4.3154,-5.1493998,0.18868,5.1528597,1.19406,5.1493998,1.36189,-1.2291527,-0.45836556,False,0.0,9.641475
29_1_0,MWG_rep,stoch,1.0,-0.96181995,-1.12138,5.19132,-6.15314,0.26685,6.15893,1.1863899,6.15314,1.20698,-1.5137069,-0.45347494,False,0.0,9.641475
29_1_1,true_net,dynamic,1.5,4.3168097,3.80207,4.3154,0.0014099999,0.013859999,0.013929999,0.00323,0.00623,0.00156,4.2898355,4.344116,True,1.0,0.2956038
29_1_1,true_net,stoch,1.5,5.1931,4.97736,5.19132,0.00177,0.0167,0.016789999,0.00323,0.00186,0.00032,5.1605554,5.2260303,True,1.0,0.2956038
29_1_1,obs_net,dynamic,1.5,1.93114,1.0483199,4.3154,-2.38426,0.19699,2.39238,0.55438,2.38426,0.58677,1.5516428,2.3217313,False,0.0039999997,5.9043436
29_1_1,obs_net,stoch,1.5,2.1836898,2.15048,5.19132,-3.00764,0.21154,3.01507,0.58079,3.00764,0.56841,1.7751633,2.602686,False,0.0,5.9043436
29_1_1,MWG,dynamic,1.5,0.13359,0.020739999,4.3154,-4.18182,0.06955,4.1823897,0.96918,4.18182,0.97647995,0.08480849,0.25301832,False,0.0,4.152492
29_1_1,MWG,stoch,1.5,0.15963,0.11555,5.19132,-5.0316997,0.08988,5.0325,0.96941,5.0316997,0.96827996,0.09534789,0.31597632,False,0.0,4.152492
29_1_1,MWG_rep,dynamic,1.5,3.8297498,3.30032,4.3154,-0.48564997,0.10284,0.49642,0.11504,0.68118995,0.17005,3.6272144,4.015111,False,0.68,2.0723696
29_1_1,MWG_rep,stoch,1.5,4.6066,4.45195,5.19132,-0.58471996,0.3452,0.67901,0.1308,0.61122,0.11451,3.927828,5.2869782,True,0.94799995,2.0723696
29_1_2,true_net,dynamic,2.0,4.31667,3.80188,4.3154,0.00127,0.013959999,0.01402,0.0032499998,0.0060699997,0.00151,4.289555,4.343799,True,1.0,0.29409748
29_1_2,true_net,stoch,2.0,5.1929197,4.97711,5.19132,0.0016,0.01683,0.01691,0.00326,0.00171,0.00029999999,5.1603117,5.225735,True,1.0,0.29409748
29_1_2,obs_net,dynamic,2.0,1.93097,1.09604,4.3154,-2.38444,0.23653999,2.3961399,0.55525,2.38444,0.58322996,1.4660096,2.387255,False,0.0039999997,6.052113
29_1_2,obs_net,stoch,2.0,2.17305,2.15239,5.19132,-3.01827,0.25096,3.0286899,0.58340997,3.01827,0.57016,1.6792595,2.6579468,False,0.0,6.052113
29_1_2,MWG,dynamic,2.0,3.9629798,3.4778,4.3154,-0.35242,0.14910999,0.38267,0.08868,0.60065997,0.15089999,3.6510506,4.23964,False,0.834,1.8794605
29_1_2,MWG,stoch,2.0,4.7427597,4.5658097,5.19132,-0.44856,0.35757,0.57364,0.1105,0.49119,0.09138,4.032176,5.4425406,True,0.912,1.8794605
29_1_2,MWG_rep,dynamic,2.0,4.0432897,3.56383,4.3154,-0.27212,0.14604999,0.30883,0.07157,0.58384997,0.14999999,3.7459571,4.3000355,False,0.77599996,1.9972953
29_1_2,MWG_rep,stoch,2.0,4.83883,4.68707,5.19132,-0.35248998,0.3427,0.49161997,0.0947,0.45712999,0.08551,4.141868,5.5174475,True,0.96599996,1.9972953
29_1_3,true_net,dynamic,2.5,4.3168697,3.8020499,4.3154,0.00147,0.0138799995,0.013959999,0.00323,0.0060799997,0.00153,4.289997,4.3440423,True,1.0,0.29467294
29_1_3,true_net,stoch,2.5,5.19317,4.97739,5.19132,0.0018399999,0.01673,0.01683,0.00324,0.00191,0.00032999998,5.1607113,5.2259154,True,1.0,0.29467294
29_1_3,obs_net,dynamic,2.5,1.82124,1.05131,4.3154,-2.49416,0.29801,2.5119,0.58208,2.49416,0.61032,1.2226363,2.3971796,False,0.006,6.2629642
29_1_3,obs_net,stoch,2.5,2.06307,2.05227,5.19132,-3.12825,0.31757,3.14433,0.60569,3.12825,0.59163,1.4236732,2.6768126,False,0.0,6.2629642
29_1_3,MWG,dynamic,2.5,3.71841,3.22789,4.3154,-0.597,0.096379995,0.60473,0.14013,0.74284,0.18299,3.5123618,3.8868194,False,0.77599996,2.117029
29_1_3,MWG,stoch,2.5,4.43706,4.2525997,5.19132,-0.75426,0.33986,0.82729995,0.15935999,0.75944996,0.14345999,3.759233,5.09754,False,0.68,2.117029
29_1_3,MWG_rep,dynamic,2.5,3.92412,3.36168,4.3154,-0.39128,0.11609,0.40814,0.094579995,0.67047995,0.17237,3.706786,4.149679,False,0.722,2.0188866
29_1_3,MWG_rep,stoch,2.5,4.7144,4.5605597,5.19132,-0.47691998,0.35893,0.5969,0.11498,0.53573,0.098969996,4.024285,5.4497557,True,0.954,2.0188866
29_1_4,true_net,dynamic,3.0,4.3164797,3.80176,4.3154,0.00108,0.0138799995,0.01392,0.00323,0.00609,0.0015,4.2886543,4.3438153,True,1.0,0.2957025
29_1_4,true_net,stoch,3.0,5.1927,4.9769497,5.19132,0.0013799999,0.016719999,0.01678,0.00323,0.00153,0.00026,5.159193,5.2256136,True,1.0,0.2957025
29_1_4,obs_net,dynamic,3.0,1.8347499,1.13175,4.3154,-2.48066,0.3585,2.50643,0.58081,2.48066,0.60393,1.1275148,2.544853,False,0.012,6.306738
29_1_4,obs_net,stoch,3.0,2.09423,2.08759,5.19132,-3.09709,0.38887998,3.12141,0.60126996,3.09709,0.58528,1.325226,2.863793,False,0.0,6.306738
29_1_4,MWG,dynamic,3.0,3.90199,3.40291,4.3154,-0.41342,0.14553,0.43828,0.10156,0.64594996,0.15997,3.6616216,4.181787,False,0.82,1.9711722
29_1_4,MWG,stoch,3.0,4.6866097,4.5078697,5.19132,-0.50470996,0.36580998,0.62334,0.120069996,0.53999996,0.10009,3.9909768,5.4219475,True,0.89599997,1.9711722
29_1_4,MWG_rep,dynamic,3.0,3.61846,3.05054,4.3154,-0.69694996,0.14997,0.7129,0.1652,0.83276,0.20379,3.3419406,3.9130025,False,0.516,2.4723258
29_1_4,MWG_rep,stoch,3.0,4.311,4.1804,5.19132,-0.88031995,0.31756,0.93583995,0.18027,0.89634997,0.1663,3.6844258,4.940513,False,0.76,2.4723258
29_1_5,true_net,dynamic,3.5,4.31664,3.80172,4.3154,0.0012299999,0.013719999,0.01377,0.0031899998,0.0059499997,0.00148,4.2897906,4.343785,True,1.0,0.2923159
29_1_5,true_net,stoch,3.5,5.1928797,4.97721,5.19132,0.00156,0.01653,0.01661,0.0032,0.00166,0.00029,5.1605363,5.2256413,True,1.0,0.2923159
29_1_5,obs_net,dynamic,3.5,1.68475,1.03946,4.3154,-2.6306598,0.45314997,2.6694,0.61856997,2.6306598,0.64524,0.77487296,2.5755198,False,0.012,6.540624
29_1_5,obs_net,stoch,3.5,1.9456899,1.9476299,5.19132,-3.2456398,0.50062996,3.28402,0.6326,3.2456398,0.61463,0.9414828,2.9299781,False,0.0,6.540624
29_1_5,MWG,dynamic,3.5,3.73225,3.25484,4.3154,-0.58314997,0.111839995,0.59378,0.13759999,0.75817996,0.18388,3.5231378,3.9392884,False,0.778,2.1168625
29_1_5,MWG,stoch,3.5,4.49497,4.3045,5.19132,-0.69635,0.42293,0.81472,0.15694,0.70919997,0.13268,3.7283943,5.3859653,True,0.868,2.1168625
29_1_5,MWG_rep,dynamic,3.5,3.46025,2.91041,4.3154,-0.85516,0.103779994,0.86143,0.19962,0.9702,0.23062,3.2483003,3.6536396,False,0.406,2.5925717
29_1_5,MWG_rep,stoch,3.5,4.17137,4.05758,5.19132,-1.01995,0.28636,1.05939,0.20407,1.02896,0.19152999,3.5966814,4.7301025,False,0.63,2.5925717
29_2_0,true_net,dynamic,1.0,4.06006,3.67891,4.0472097,0.01285,0.01376,0.018819999,0.00465,0.01615,0.0049,4.033036,4.087219,True,1.0,0.2874639
29_2_0,true_net,stoch,1.0,5.1949997,5.0215197,5.17798,0.01702,0.017719999,0.02457,0.00475,0.01702,0.0031899998,5.160191,5.229966,True,1.0,0.2874639
29_2_0,obs_net,dynamic,1.0,2.0236099,1.15272,4.0472097,-2.0235999,0.15311,2.0293798,0.50143,2.02504,0.52918,1.717815,2.3247807,False,0.031999998,5.400259
29_2_0,obs_net,stoch,1.0,2.5014799,2.44331,5.17798,-2.6764998,0.18897,2.6831598,0.51818997,2.6764998,0.50532997,2.1240513,2.8729901,False,0.0,5.400259
29_2_0,MWG,dynamic,1.0,3.8572998,3.35957,4.0472097,-0.18991,0.15711999,0.24647999,0.0609,0.55908,0.16335,3.5725691,4.093078,True,0.87399995,1.4932375
29_2_0,MWG,stoch,1.0,4.98989,4.80969,5.17798,-0.18809,0.38119,0.42507,0.08209,0.33517998,0.06429,4.2607245,5.745191,True,1.0,1.4932375
29_2_0,MWG_rep,dynamic,1.0,3.6940598,3.13531,4.0472097,-0.35314998,0.102979995,0.36786,0.09089,0.58251,0.16081,3.4797108,3.8878238,False,0.726,1.837473
29_2_0,MWG_rep,stoch,1.0,4.71986,4.5707097,5.17798,-0.45812,0.35586,0.58009,0.11203,0.50067,0.09366,4.0451035,5.4410753,True,0.992,1.837473
